iteration,time,x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,F_x,F_y,F_z
15.0,1.5,1.5301333379931952e-24,7.434309699010692e-28,0.0,2.038539022069492e-24,1.5369464453841211e-27,0.0,1.3559566780552567e-24,2.0463970353173515e-27,0.0,0.0,0.0,0.0
16.0,1.6,1.740764837072685e-24,9.080849213838925e-28,0.0,2.1740909595203032e-24,1.7561325842723453e-27,0.0,1.3555193745081096e-24,2.1918613888822423e-27,0.0,0.0,0.0,0.0
17.0,1.7000000000000002,1.964949344476089e-24,1.0953843392618968e-27,0.0,2.3095991885477784e-24,1.9898557732877414e-27,0.0,1.355082290274751e-24,2.3372318901539593e-27,0.0,0.0,0.0,0.0
18.0,1.8,2.2026824904568853e-24,1.3067824596562108e-27,0.0,2.4450637310681474e-24,2.238106634598539e-27,0.0,1.3546454252036898e-24,2.4825086131079783e-27,0.0,0.0,0.0,0.0
19.0,1.9000000000000001,2.453959907459418e-24,1.5437315812743113e-27,0.0,2.580484608982504e-24,2.5008757977634717e-27,0.0,1.3542087791435686e-24,2.6276916316493265e-27,0.0,0.0,0.0,0.0
20.0,2.0,2.7187772301173843e-24,1.807683066148722e-27,0.0,2.7158618441768203e-24,2.778153899724737e-27,0.0,1.3537723519431616e-24,2.7727810196126528e-27,0.0,0.0,0.0,0.0
21.0,2.1,2.997130095252323e-24,2.1000873403750072e-27,0.0,2.851195458521958e-24,3.069931584800969e-27,0.0,1.3533361434513764e-24,2.917776850762319e-27,0.0,0.0,0.0,0.0
22.0,2.2,3.289014141872105e-24,2.4223938948490665e-27,0.0,2.9864854738736834e-24,3.3761995046802155e-27,0.0,1.352900153517253e-24,3.0626791987924697e-27,0.0,0.0,0.0,0.0
23.0,2.3000000000000003,3.594425011169423e-24,2.7760512860037237e-27,0.0,3.12173191207268e-24,3.696948318412927e-27,0.0,1.352464381989965e-24,3.207488137327116e-27,0.0,0.0,0.0,0.0
24.0,2.4000000000000004,3.913358346520285e-24,3.1625071365446175e-27,0.0,3.2569347949445615e-24,4.032168692404948e-27,0.0,1.3520288287188156e-24,3.352203739920211e-27,0.0,0.0,0.0,0.0
25.0,2.5,4.245809793482507e-24,3.583208136185391e-27,0.0,3.392094144299886e-24,4.381851300410522e-27,0.0,1.351593493553244e-24,3.4968260800557396e-27,0.0,0.0,0.0,0.0
26.0,2.6,4.59177499979421e-24,4.039600042382182e-27,0.0,3.527209981934168e-24,4.7459868235253e-27,0.0,1.3511583763428184e-24,3.641355231147779e-27,0.0,0.0,0.0,0.0
27.0,2.7,4.951249615372313e-24,4.533127681067415e-27,0.0,3.662282329627892e-24,5.1245659501793595e-27,0.0,1.3507234769372403e-24,3.785791266540592e-27,0.0,0.0,0.0,0.0
28.0,2.8000000000000003,5.324229292311034e-24,5.065234947382895e-27,0.0,3.797311209146526e-24,5.5175793761302296e-27,0.0,1.3502887951863427e-24,3.930134259508703e-27,0.0,0.0,0.0,0.0
29.0,2.9000000000000004,5.710709684880387e-24,5.637364806412203e-27,0.0,3.932296642240536e-24,5.9250178044559266e-27,0.0,1.3498543309400917e-24,4.074384283256972e-27,0.0,0.0,0.0,0.0
30.0,3.0,6.110686449524683e-24,6.250959293912399e-27,0.0,4.067238650645394e-24,6.346871945547994e-27,0.0,1.3494200840485825e-24,4.218541410920676e-27,0.0,0.0,0.0,0.0
31.0,3.1,6.5241552448610325e-24,6.907459517045026e-27,0.0,4.202137256081598e-24,6.783132517104554e-27,0.0,1.3489860543620437e-24,4.362605715565593e-27,0.0,0.0,0.0,0.0
32.0,3.2,6.951111731677847e-24,7.608305655106422e-27,0.0,4.3369924802546815e-24,7.23379024412336e-27,0.0,1.3485522417308336e-24,4.506577270188063e-27,0.0,0.0,0.0,0.0
33.0,3.3000000000000003,7.391551572933343e-24,8.354936960257333e-27,0.0,4.471804344855226e-24,7.698835858894868e-27,0.0,1.348118646005443e-24,4.650456147715091e-27,0.0,0.0,0.0,0.0
34.0,3.4000000000000004,7.845470433754047e-24,9.148791758251842e-27,0.0,4.606572871558875e-24,8.178260100995309e-27,0.0,1.3476852670364933e-24,4.794242421004399e-27,0.0,0.0,0.0,0.0
35.0,3.5,8.312863981433309e-24,9.991307449165595e-27,0.0,4.7412980820263486e-24,8.672053717279761e-27,0.0,1.3472521046747357e-24,4.9379361628445245e-27,0.0,0.0,0.0,0.0
36.0,3.6,8.793727885429798e-24,1.0883920508123345e-26,0.0,4.8759799979034536e-24,9.18020746187525e-27,0.0,1.3468191587710533e-24,5.081537445954888e-27,0.0,0.0,0.0,0.0
37.0,3.7,9.288057817366026e-24,1.18280664860258e-26,0.0,5.010618640821099e-24,9.702712096173837e-27,0.0,1.3463864291764593e-24,5.225046342985873e-27,0.0,0.0,0.0,0.0
38.0,3.8000000000000003,9.795849451026847e-24,1.2825180010275778e-26,0.0,5.145214032395309e-24,1.0239558388825727e-26,0.0,1.3459539157420975e-24,5.368462926518905e-27,0.0,0.0,0.0,0.0
39.0,3.9000000000000004,1.0317098462357974e-23,1.3876694785503683e-26,0.0,5.279766194227233e-24,1.0790737115732379e-26,0.0,1.3455216183192415e-24,5.511787269066525e-27,0.0,0.0,0.0,0.0
40.0,4.0,1.0851800529464493e-23,1.4984043594292284e-26,0.0,5.414275147903163e-24,1.1356239060039626e-26,0.0,1.3450895367592959e-24,5.655019443072474e-27,0.0,0.0,0.0,0.0
41.0,4.1000000000000005,1.1399951332609379e-23,1.6148658297900806e-26,0.0,5.5487409149945426e-24,1.1936055012130803e-26,0.0,1.3446576709137955e-24,5.7981595209117644e-27,0.0,0.0,0.0,0.0
42.0,4.2,1.1961546554212005e-23,1.737196983698834e-26,0.0,5.683163517057983e-24,1.2530175769619879e-26,0.0,1.3442260206344034e-24,5.941207574890757e-27,0.0,0.0,0.0,0.0
43.0,4.3,1.2536581878846668e-23,1.8655408232336564e-26,0.0,5.817542975635275e-24,1.3138592137344602e-26,0.0,1.3437945857729135e-24,6.0841636772472415e-27,0.0,0.0,0.0,0.0
44.0,4.4,1.3125052993241101e-23,2.0000402585571776e-26,0.0,5.9518793122534e-24,1.3761294927359654e-26,0.0,1.3433633661812487e-24,6.227027900150509e-27,0.0,0.0,0.0,0.0
45.0,4.5,1.3726955586274998e-23,2.1408381079886248e-26,0.0,6.086172548424546e-24,1.4398274958929797e-26,0.0,1.3429323617114624e-24,6.3698003157014375e-27,0.0,0.0,0.0,0.0
46.0,4.6000000000000005,1.4342285348978533e-23,2.288077098075889e-26,0.0,6.22042270564612e-24,1.5049523058523054e-26,0.0,1.342501572215737e-24,6.51248099593256e-27,0.0,0.0,0.0,0.0
47.0,4.7,1.4971037974530876e-23,2.4418998636675235e-26,0.0,6.354629805400758e-24,1.571503005980387e-26,0.0,1.342070997546383e-24,6.655070012808144e-27,0.0,0.0,0.0,0.0
48.0,4.800000000000001,1.561320915825873e-23,2.6024489479846743e-26,0.0,6.488793869156342e-24,1.6394786803626296e-26,0.0,1.3416406375558414e-24,6.797567438224272e-27,0.0,0.0,0.0,0.0
49.0,4.9,1.626879459763485e-23,2.769866802692942e-26,0.0,6.62291491836601e-24,1.7088784138027186e-26,0.0,1.3412104920966812e-24,6.939973344008909e-27,0.0,0.0,0.0,0.0
50.0,5.0,1.6937789992276557e-23,2.944295787974175e-26,0.0,6.756992974468171e-24,1.7797012918219386e-26,0.0,1.3407805610216007e-24,7.082287801921992e-27,0.0,0.0,0.0,0.0
51.0,5.1000000000000005,1.762019104394429e-23,3.1258781725981965e-26,0.0,6.891028058886514e-24,1.8519464006584934e-26,0.0,1.3403508441834255e-24,7.224510883655487e-27,0.0,0.0,0.0,0.0
52.0,5.2,1.8315993456540117e-23,3.3147561339944625e-26,0.0,7.025020193030025e-24,1.9256128272668283e-26,0.0,1.3399213414351128e-24,7.366642660833495e-27,0.0,0.0,0.0,0.0
53.0,5.300000000000001,1.902519293610627e-23,3.5110717583236516e-26,0.0,7.158969398293e-24,2.0006996593169513e-26,0.0,1.3394920526297444e-24,7.508683205012295e-27,0.0,0.0,0.0,0.0
54.0,5.4,1.974778519082367e-23,3.714967040549187e-26,0.0,7.292875696055053e-24,2.0772059851937556e-26,0.0,1.3390629776205326e-24,7.650632587680437e-27,0.0,0.0,0.0,0.0
55.0,5.5,2.048376593101048e-23,3.926583884508692e-26,0.0,7.426739107681135e-24,2.1551308939963437e-26,0.0,1.3386341162608178e-24,7.792490880258824e-27,0.0,0.0,0.0,0.0
56.0,5.6000000000000005,2.1233130869120615e-23,4.146064102985377e-26,0.0,7.560559654521542e-24,2.2344734755373515e-26,0.0,1.3382054684040669e-24,7.934258154100773e-27,0.0,0.0,0.0,0.0
57.0,5.7,2.199587571974229e-23,4.373549417779358e-26,0.0,7.69433735791193e-24,2.3152328203422726e-26,0.0,1.3377770339038755e-24,8.075934480492096e-27,0.0,0.0,0.0,0.0
58.0,5.800000000000001,2.2771996199596552e-23,4.609181459778911e-26,0.0,7.828072239173327e-24,2.3974080196487845e-26,0.0,1.3373488126139683e-24,8.217519930651192e-27,0.0,0.0,0.0,0.0
59.0,5.9,2.3561488027535824e-23,4.8531017690316544e-26,0.0,7.961764319612147e-24,2.4809981654060755e-26,0.0,1.3369208043881951e-24,8.35901457572909e-27,0.0,0.0,0.0,0.0
60.0,6.0,2.4364346924542442e-23,5.1054517948156667e-26,0.0,8.0954136205202e-24,2.566002350274171e-26,0.0,1.3364930090805337e-24,8.500418486809548e-27,0.0,0.0,0.0,0.0
61.0,6.1000000000000005,2.518056861372719e-23,5.366372895710538e-26,0.0,8.229020163174708e-24,2.652419667623262e-26,0.0,1.3360654265450908e-24,8.641731734909132e-27,0.0,0.0,0.0,0.0
62.0,6.2,2.601014882032784e-23,5.636006339668353e-26,0.0,8.362583968838318e-24,2.740249211533035e-26,0.0,1.3356380566360983e-24,8.782954390977267e-27,0.0,0.0,0.0,0.0
63.0,6.300000000000001,2.685308327170771e-23,5.914493304084604e-26,0.0,8.49610505875911e-24,2.829490076791998e-26,0.0,1.335210899207916e-24,8.924086525896338e-27,0.0,0.0,0.0,0.0
64.0,6.4,2.7709367697354195e-23,6.201974875869045e-26,0.0,8.629583454170613e-24,2.920141358896816e-26,0.0,1.3347839541150308e-24,9.065128210481754e-27,0.0,0.0,0.0,0.0
65.0,6.5,2.8578997828877314e-23,6.498592051516467e-26,0.0,8.763019176291818e-24,3.012202154051636e-26,0.0,1.3343572212120565e-24,9.206079515482016e-27,0.0,0.0,0.0,0.0
66.0,6.6000000000000005,2.9461969400008266e-23,6.80448573717742e-26,0.0,8.896412246327192e-24,3.105671559167424e-26,0.0,1.3339307003537324e-24,9.346940511578803e-27,0.0,0.0,0.0,0.0
67.0,6.7,3.035827814659796e-23,7.119796748728855e-26,0.0,9.029762685466685e-24,3.2005486718612947e-26,0.0,1.3335043913949247e-24,9.487711269387048e-27,0.0,0.0,0.0,0.0
68.0,6.800000000000001,3.126791980661558e-23,7.444665811844712e-26,0.0,9.163070514885748e-24,3.2968325904558445e-26,0.0,1.333078294190626e-24,9.628391859454991e-27,0.0,0.0,0.0,0.0
69.0,6.9,3.2190890120147134e-23,7.779233562066429e-26,0.0,9.296335755745343e-24,3.394522413978487e-26,0.0,1.3326524085959569e-24,9.768982352264294e-27,0.0,0.0,0.0,0.0
70.0,7.0,3.3127184829394e-23,8.123640544873393e-26,0.0,9.42955842919196e-24,3.493617242160788e-26,0.0,1.3322267344661612e-24,9.909482818230076e-27,0.0,0.0,0.0,0.0
71.0,7.1000000000000005,3.407679967867148e-23,8.478027215753322e-26,0.0,9.56273855635762e-24,3.594116175437798e-26,0.0,1.331801271656609e-24,1.0049893327700993e-26,0.0,0.0,0.0,0.0
72.0,7.2,3.503973041440735e-23,8.842533940272581e-26,0.0,9.6958761583599e-24,3.696018314947392e-26,0.0,1.3313760200227988e-24,1.0190213950959348e-26,0.0,0.0,0.0,0.0
73.0,7.300000000000001,3.601597278514044e-23,9.217300994146431e-26,0.0,9.828971256301935e-24,3.799322762529603e-26,0.0,1.330950979420352e-24,1.0330444758221118e-26,0.0,0.0,0.0,0.0
74.0,7.4,3.700552254151916e-23,9.60246856330921e-26,0.0,9.962023871272436e-24,3.9040286207259634e-26,0.0,1.3305261497050175e-24,1.0470585819636065e-26,0.0,0.0,0.0,0.0
75.0,7.5,3.800837543630007e-23,9.99817674398445e-26,0.0,1.0095034024345703e-23,4.0101349927788415e-26,0.0,1.3301015307326676e-24,1.0610637205287781e-26,0.0,0.0,0.0,0.0
76.0,7.6000000000000005,3.9024527224346435e-23,1.040456554275493e-25,0.0,1.0228001736581633e-23,4.117640982630779e-26,0.0,1.329677122359302e-24,1.075059898519378e-26,0.0,0.0,0.0,0.0
77.0,7.7,4.0053973662626805e-23,1.0821774876632663e-25,0.0,1.0360927029025738e-23,4.2265456949238347e-26,0.0,1.329252924441044e-24,1.0890471229305572e-26,0.0,0.0,0.0,0.0
78.0,7.800000000000001,4.109671051021355e-23,1.1249944573128801e-25,0.0,1.0493809922709152e-23,4.336848234998922e-26,0.0,1.3288289368341429e-24,1.1030254007508726e-26,0.0,0.0,0.0,0.0
79.0,7.9,4.215273352828144e-23,1.1689214370323505e-25,0.0,1.0626650438648648e-23,4.4485477088951517e-26,0.0,1.3284051593949713e-24,1.1169947389622944e-26,0.0,0.0,0.0,0.0
80.0,8.0,4.322203848010621e-23,1.213972391693572e-25,0.0,1.0759448597846651e-23,4.561643223349173e-26,0.0,1.3279815919800295e-24,1.1309551445402157e-26,0.0,0.0,0.0,0.0
81.0,8.1,4.43046211310631e-23,1.2601612772392906e-25,0.0,1.0892204421291245e-23,4.676133885794519e-26,0.0,1.327558234445939e-24,1.1449066244534565e-26,0.0,0.0,0.0,0.0
82.0,8.200000000000001,4.5400477248625473e-23,1.307502040690068e-25,0.0,1.102491792995619e-23,4.792018804360946e-26,0.0,1.3271350866494484e-24,1.1588491856642735e-26,0.0,0.0,0.0,0.0
83.0,8.3,4.6509602602363327e-23,1.3560086201512415e-25,0.0,1.1157589144800933e-23,4.9092970878737825e-26,0.0,1.326712148447429e-24,1.172782835128366e-26,0.0,0.0,0.0,0.0
84.0,8.4,4.7631992963941903e-23,1.4056949448198767e-25,0.0,1.129021808677062e-23,5.027967845853271e-26,0.0,1.3262894196968776e-24,1.1867075797948847e-26,0.0,0.0,0.0,0.0
85.0,8.5,4.876764410712024e-23,1.4565749349917126e-25,0.0,1.1422804776796111e-23,5.148030188513914e-26,0.0,1.325866900254914e-24,1.200623426606437e-26,0.0,0.0,0.0,0.0
86.0,8.6,4.991655180774974e-23,1.5086625020681014e-25,0.0,1.155534923579399e-23,5.269483226763823e-26,0.0,1.3254445899787826e-24,1.214530382499096e-26,0.0,0.0,0.0,0.0
87.0,8.700000000000001,5.1078711843772773e-23,1.5619715485629409e-25,0.0,1.1687851484666575e-23,5.392326072204064e-26,0.0,1.325022488725851e-24,1.2284284544024068e-26,0.0,0.0,0.0,0.0
88.0,8.8,5.22541199952212e-23,1.616515968109601e-25,0.0,1.1820311544301937e-23,5.516557837128003e-26,0.0,1.3246005963536118e-24,1.2423176492393952e-26,0.0,0.0,0.0,0.0
89.0,8.9,5.3442772044215e-23,1.6723096454678445e-25,0.0,1.1952729435573904e-23,5.642177634520661e-26,0.0,1.3241789127196796e-24,1.2561979739265728e-26,0.0,0.0,0.0,0.0
90.0,9.0,5.46446637749608e-23,1.729366456530738e-25,0.0,1.2085105179342083e-23,5.769184578058055e-26,0.0,1.3237574376817936e-24,1.2700694353739451e-26,0.0,0.0,0.0,0.0
91.0,9.1,5.585979097375049e-23,1.787700268331561e-25,0.0,1.2217438796451864e-23,5.897577782106557e-26,0.0,1.3233361710978158e-24,1.2839320404850206e-26,0.0,0.0,0.0,0.0
92.0,9.200000000000001,5.70881494289598e-23,1.847324939050705e-25,0.0,1.2349730307734437e-23,6.027356361722239e-26,0.0,1.3229151128257313e-24,1.2977857961568152e-26,0.0,0.0,0.0,0.0
93.0,9.3,5.832973493104687e-23,1.9082543180225674e-25,0.0,1.2481979734006802e-23,6.158519432650225e-26,0.0,1.3224942627236489e-24,1.311630709279861e-26,0.0,0.0,0.0,0.0
94.0,9.4,5.95845432725508e-23,1.9705022457424388e-25,0.0,1.2614187096071782e-23,6.291066111324047e-26,0.0,1.3220736206497995e-24,1.3254667867382128e-26,0.0,0.0,0.0,0.0
95.0,9.5,6.085257024809029e-23,2.034082553873384e-25,0.0,1.2746352414718037e-23,6.424995514864993e-26,0.0,1.3216531864625371e-24,1.3392940354094567e-26,0.0,0.0,0.0,0.0
96.0,9.600000000000001,6.21338116543622e-23,2.0990090652531164e-25,0.0,1.2878475710720071e-23,6.560306761081465e-26,0.0,1.3212329600203383e-24,1.3531124621647153e-26,0.0,0.0,0.0,0.0
97.0,9.700000000000001,6.342826329014011e-23,2.1652955939008653e-25,0.0,1.3010557004838251e-23,6.69699896846833e-26,0.0,1.3208129411818026e-24,1.366922073868656e-26,0.0,0.0,0.0,0.0
98.0,9.8,6.473592095627296e-23,2.2329559450242383e-25,0.0,1.3142596317818817e-23,6.83507125620628e-26,0.0,1.3203931298056516e-24,1.3807228773795e-26,0.0,0.0,0.0,0.0
99.0,9.9,6.605678045568359e-23,2.3020039150260754e-25,0.0,1.327459367039389e-23,6.974522744161183e-26,0.0,1.3199735257507288e-24,1.3945148795490237e-26,0.0,0.0,0.0,0.0
100.0,10.0,6.739083759336736e-23,2.3724532915112987e-25,0.0,1.340654908328149e-23,7.115352552883441e-26,0.0,1.319554128876001e-24,1.408298087222574e-26,0.0,0.0,0.0,0.0
101.0,10.100000000000001,6.87380881763907e-23,2.4443178532937525e-25,0.0,1.3538462577185546e-23,7.257559803607348e-26,0.0,1.3191349390405556e-24,1.4220725072390685e-26,0.0,0.0,0.0,0.0
102.0,10.200000000000001,7.009852801388977e-23,2.5176113704030416e-25,0.0,1.3670334172795905e-23,7.401143618250448e-26,0.0,1.3187159561036032e-24,1.4358381464310056e-26,0.0,0.0,0.0,0.0
103.0,10.3,7.147215291706899e-23,2.592347604091358e-25,0.0,1.3802163890788353e-23,7.546103119412894e-26,0.0,1.3182971799244752e-24,1.4495950116244717e-26,0.0,0.0,0.0,0.0
104.0,10.4,7.285895869919964e-23,2.6685403068403065e-25,0.0,1.3933951751824615e-23,7.69243743037681e-26,0.0,1.317878610362625e-24,1.4633431096391486e-26,0.0,0.0,0.0,0.0
105.0,10.5,7.425894117561849e-23,2.7462032223677187e-25,0.0,1.406569777655238e-23,7.840145675105641e-26,0.0,1.3174602472776276e-24,1.4770824472883195e-26,0.0,0.0,0.0,0.0
106.0,10.600000000000001,7.567209616372637e-23,2.8253500856344644e-25,0.0,1.4197401985605297e-23,7.989226978243529e-26,0.0,1.317042090529179e-24,1.490813031378876e-26,0.0,0.0,0.0,0.0
107.0,10.700000000000001,7.709841948298679e-23,2.905994622851255e-25,0.0,1.4329064399603006e-23,8.139680465114661e-26,0.0,1.3166241399770975e-24,1.5045348687113272e-26,0.0,0.0,0.0,0.0
108.0,10.8,7.853790695492449e-23,2.988150551485442e-25,0.0,1.4460685039151138e-23,8.291505261722641e-26,0.0,1.316206395481321e-24,1.5182479660798038e-26,0.0,0.0,0.0,0.0
109.0,10.9,7.999055440312411e-23,3.071831580267804e-25,0.0,1.459226392484133e-23,8.444700494749848e-26,0.0,1.3157888569019093e-24,1.531952330272068e-26,0.0,0.0,0.0,0.0
110.0,11.0,8.145635765322874e-23,3.157051409199337e-25,0.0,1.4723801077251233e-23,8.5992652915568e-26,0.0,1.3153715240990433e-24,1.5456479680695193e-26,0.0,0.0,0.0,0.0
111.0,11.100000000000001,8.293531253293853e-23,3.2438237295580287e-25,0.0,1.4855296516944534e-23,8.75519878018152e-26,0.0,1.3149543969330234e-24,1.5593348862471997e-26,0.0,0.0,0.0,0.0
112.0,11.200000000000001,8.442741487200931e-23,3.332162223905631e-25,0.0,1.498675026447096e-23,8.912500089338901e-26,0.0,1.314537475264273e-24,1.573013091573806e-26,0.0,0.0,0.0,0.0
113.0,11.3,8.593266050225117e-23,3.422080566094426e-25,0.0,1.5118162340366294e-23,9.07116834842007e-26,0.0,1.3141207589533328e-24,1.5866825908116905e-26,0.0,0.0,0.0,0.0
114.0,11.4,8.74510452575271e-23,3.513592421273985e-25,0.0,1.5249532765152381e-23,9.231202687491757e-26,0.0,1.3137042478608667e-24,1.6003433907168727e-26,0.0,0.0,0.0,0.0
115.0,11.5,8.898256497375157e-23,3.6067114458979224e-25,0.0,1.5380861559337148e-23,9.392602237295662e-26,0.0,1.3132879418476582e-24,1.613995498039045e-26,0.0,0.0,0.0,0.0
116.0,11.600000000000001,9.052721548888916e-23,3.7014512877306395e-25,0.0,1.5512148743414608e-23,9.55536612924782e-26,0.0,1.3128718407746087e-24,1.6276389195215773e-26,0.0,0.0,0.0,0.0
117.0,11.700000000000001,9.208499264295313e-23,3.7978255858540684e-25,0.0,1.5643394337864882e-23,9.719493495437972e-26,0.0,1.3124559445027427e-24,1.6412736619015277e-26,0.0,0.0,0.0,0.0
118.0,11.8,9.365589227800408e-23,3.8958479706744027e-25,0.0,1.5774598363154204e-23,9.884983468628938e-26,0.0,1.3120402528932023e-24,1.654899731909648e-26,0.0,0.0,0.0,0.0
119.0,11.9,9.523991023814854e-23,3.9955320639288272e-25,0.0,1.5905760839734928e-23,1.0051835182255977e-25,0.0,1.3116247658072505e-24,1.6685171362703898e-26,0.0,0.0,0.0,0.0
120.0,12.0,9.683704236953756e-23,4.096891478692238e-25,0.0,1.6036881788045554e-23,1.0220047770426167e-25,0.0,1.3112094831062703e-24,1.6821258817019135e-26,0.0,0.0,0.0,0.0
121.0,12.100000000000001,9.844728452036538e-23,4.199939819383958e-25,0.0,1.616796122851073e-23,1.0389620367917776e-25,0.0,1.3107944046517627e-24,1.6957259749160925e-26,0.0,0.0,0.0,0.0
122.0,12.200000000000001,1.0007063254086797e-22,4.304690681774444e-25,0.0,1.6298999181541264e-23,1.0560552110179628e-25,0.0,1.3103795303053497e-24,1.709317422618523e-26,0.0,0.0,0.0,0.0
123.0,12.3,1.0170708228332174e-22,4.411157652991995e-25,0.0,1.642999566753414e-23,1.073284213333048e-25,0.0,1.3099648599287703e-24,1.722900231508529e-26,0.0,0.0,0.0,0.0
124.0,12.4,1.0335662960204208e-22,4.519354311529439e-25,0.0,1.656095070687253e-23,1.0906489574158398e-25,0.0,1.3095503933838851e-24,1.7364744082791687e-26,0.0,0.0,0.0,0.0
125.0,12.5,1.05019270353382e-22,4.629294227250832e-25,0.0,1.6691864319925797e-23,1.1081493570120123e-25,0.0,1.3091361305326728e-24,1.7500399596172453e-26,0.0,0.0,0.0,0.0
126.0,12.600000000000001,1.0669500039573076e-22,4.740990961398135e-25,0.0,1.682273652704952e-23,1.1257853259340453e-25,0.0,1.3087220712372304e-24,1.7635968922033092e-26,0.0,0.0,0.0,0.0
127.0,12.700000000000001,1.083838155895125e-22,4.854458066597896e-25,0.0,1.6953567348585497e-23,1.143556778061162e-25,0.0,1.3083082153597737e-24,1.7771452127116685e-26,0.0,0.0,0.0,0.0
128.0,12.8,1.1008571179718486e-22,4.969709086867917e-25,0.0,1.7084356804861762e-23,1.161463627339266e-25,0.0,1.3078945627626375e-24,1.7906849278103926e-26,0.0,0.0,0.0,0.0
129.0,12.9,1.118006848832376e-22,5.086757557623924e-25,0.0,1.7215104916192589e-23,1.179505787780879e-25,0.0,1.3074811133082763e-24,1.8042160441613234e-26,0.0,0.0,0.0,0.0
130.0,13.0,1.1352873071419115e-22,5.205617005686222e-25,0.0,1.7345811702878514e-23,1.1976831734650798e-25,0.0,1.30706786685926e-24,1.817738568420077e-26,0.0,0.0,0.0,0.0
131.0,13.100000000000001,1.152698451585954e-22,5.326300949286348e-25,0.0,1.747647718520634e-23,1.2159956985374404e-25,0.0,1.3066548232782798e-24,1.8312525072360544e-26,0.0,0.0,0.0,0.0
132.0,13.200000000000001,1.1702402408702818e-22,5.448822898073719e-25,0.0,1.7607101383449156e-23,1.234443277209965e-25,0.0,1.306241982428142e-24,1.844757867252447e-26,0.0,0.0,0.0,0.0
133.0,13.3,1.1879126337209395e-22,5.573196353122268e-25,0.0,1.7737684317866334e-23,1.2530258237610274e-25,0.0,1.305829344171774e-24,1.8582546551062455e-26,0.0,0.0,0.0,0.0
134.0,13.4,1.2057155888842244e-22,5.699434806937085e-25,0.0,1.7868226008703555e-23,1.2717432525353097e-25,0.0,1.3054169083722195e-24,1.871742877428242e-26,0.0,0.0,0.0,0.0
135.0,13.5,1.2236490651266727e-22,5.827551743461038e-25,0.0,1.799872647619282e-23,1.29059547794374e-25,0.0,1.3050046748926397e-24,1.8852225408430422e-26,0.0,0.0,0.0,0.0
